"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"United Arab Emirates"	784	2448.707	2422.122	2519.707	2794.713	3119.002	3571.502	4167.145	4612.344	5172.962	5639.599	6126.104	6517.42	7050.641	7297.733	7788.817	8140.587	8337.698	8692.439
"Yemen"	887	13278.933	14512.478	15687.181	16691.918	17648.378	18489.823	19068.079	19629.633	19926.005	19997.156	19820.995	19396.781	18840.031	17965.27	17347.898	16262.691	15466.291	14289.536
"EUROPE"	908	382101.84	379766.158	376230.356	371108.439	365267.321	358938.591	352172.564	345212.275	337428.415	329130.691	320910.125	312961.471	305825.174	299736.117	295209.944	291391.148	287244.875	283447.071
"Belarus"	112	5082.297	4986.126	4860.441	4715.033	4546.331	4389.536	4239.801	4089.773	3933.7	3775.187	3622.719	3457.81	3321.535	3200.767	3084.302	3003.838	2914.862	2821.683
"Bulgaria"	100	3676.381	3486.774	3301.164	3097.429	2899.972	2714.4	2533.785	2369.243	2204.019	2061.184	1918.932	1785.088	1671.751	1557.197	1488.443	1424.26	1355.84	1284.298
"Czech Republic"	203	5363.119	5269.553	5162.036	5023.031	4855.827	4669.546	4491.871	4342.636	4186.62	4013.404	3811.688	3622.589	3427.592	3267.622	3126.506	3030.534	2955.745	2865.653
"Hungary"	348	5164.158	4984.04	4795.372	4600.476	4380.727	4153.31	3947.357	3736.157	3540.11	3347.558	3137.355	2932.023	2761.097	2606.974	2453.323	2320.737	2200.246	2072.229
"Poland"	616	19938.107	19599.786	19063.035	18365.881	17610.8	16730.78	15828.842	14973.967	14041.792	13123.683	12156.289	11153.499	10200.607	9311.722	8515.491	7741.076	7080.207	6502.228
"Republic of Moldova"	498	2113.038	2049.369	1968.546	1865.054	1751.454	1624.463	1500.881	1374.177	1251.006	1124.914	1006.366	899.711	797.83	683.752	586.208	517.838	455.254	393.946
"Romania"	642	10060.347	9556.702	9001.721	8421.65	7811.074	7194.916	6579.773	5981.145	5410.263	4846.551	4301.183	3803.26	3325.309	2944.02	2620.845	2346.838	2106.647	1827.639
"Russian Federation"	643	76812.871	75632.18	73998.02	71902.386	69475.734	67035.046	64795.716	62702.231	60369.728	57807.771	55357.705	52809.514	50891.866	48984.299	47627.556	46140.964	44546.891	43087.758
